first_seen,last_seen,image_file,bbox_x1,bbox_y1,bbox_x2,bbox_y2,vehicle_type,avg_color_hex,license_plate
2025-06-01T14:55:12.559643,2025-06-01T14:55:19.199703,car_20250601_145512_559643.jpg,342,217,431,287,Car,#8a6957,
2025-06-01T14:55:20.875098,2025-06-01T14:55:20.875098,car_20250601_145520_875098.jpg,86,67,116,92,Car,#61574b,
2025-06-01T14:55:20.875098,2025-06-01T14:55:20.875098,car_20250601_145520_875098.jpg,1,58,46,95,Car,#535051,
2025-06-01T14:55:21.074142,2025-06-01T14:55:22.414832,car_20250601_145521_074142.jpg,16,42,61,82,Car,#565559,
2025-06-01T14:55:21.074142,2025-06-01T14:55:22.414832,car_20250601_145521_074142.jpg,101,52,131,78,Car,#665e54,
2025-06-01T14:55:21.074142,2025-06-01T14:55:22.414832,truck_20250601_145521_074142.jpg,219,18,270,45,Truck,#466092,
2025-06-01T14:55:22.473652,2025-06-01T14:55:22.473652,car_20250601_145522_473652.jpg,40,57,87,100,Car,#595b63,
2025-06-01T14:55:22.473652,2025-06-01T14:55:22.473652,car_20250601_145522_473652.jpg,122,69,153,95,Car,#68645e,
2025-06-01T14:55:22.538669,2025-06-01T14:55:22.538669,car_20250601_145522_538669.jpg,52,66,96,106,Car,#5a5c64,
2025-06-01T14:55:22.538669,2025-06-01T14:55:22.538669,car_20250601_145522_538669.jpg,132,76,159,101,Car,#6b665e,
2025-06-01T14:55:22.662810,2025-06-01T14:55:22.662810,truck_20250601_145522_662810.jpg,245,51,291,75,Truck,#4b69a0,
2025-06-01T14:55:22.857835,2025-06-01T14:55:22.977861,car_20250601_145522_857835.jpg,0,183,4,202,Car,#8d8f8e,
2025-06-01T14:55:19.450759,2025-06-01T14:55:23.104891,car_20250601_145519_450759.jpg,373,144,477,221,Car,#876755,
2025-06-01T14:55:20.875098,2025-06-01T14:55:23.104891,car_20250601_145520_875098.jpg,211,160,277,237,Car,#79756d,
2025-06-01T14:55:22.599227,2025-06-01T14:55:23.104891,car_20250601_145522_599227.jpg,66,82,105,116,Car,#5c5e66,
2025-06-01T14:55:22.599227,2025-06-01T14:55:23.104891,car_20250601_145522_599227.jpg,140,90,166,111,Car,#6e685f,
2025-06-01T14:55:22.599227,2025-06-01T14:55:23.104891,car_20250601_145522_599227.jpg,0,91,37,121,Car,#505d66,
2025-06-01T14:55:23.305936,2025-06-01T14:55:23.861668,car_20250601_145523_305936.jpg,338,127,444,202,Car,#957d72,
2025-06-01T14:55:23.305936,2025-06-01T14:55:23.861668,car_20250601_145523_305936.jpg,176,153,245,230,Car,#888d8c,
2025-06-01T14:55:23.305936,2025-06-01T14:55:23.861668,car_20250601_145523_305936.jpg,25,84,64,119,Car,#5b5e65,
2025-06-01T14:55:23.305936,2025-06-01T14:55:23.861668,car_20250601_145523_305936.jpg,99,87,125,110,Car,#6e6a63,
2025-06-01T14:55:24.062712,2025-06-01T14:55:24.062712,car_20250601_145524_062712.jpg,294,141,397,210,Car,#b19284,
2025-06-01T14:55:24.310767,2025-06-01T14:55:24.310767,car_20250601_145524_310767.jpg,247,159,351,220,Car,#d8b9ab,
2025-06-01T14:55:24.569826,2025-06-01T14:55:24.569826,car_20250601_145524_569826.jpg,195,209,285,256,Car,#d7b5a9,
2025-06-01T14:55:35.347966,2025-06-01T14:55:35.347966,car_20250601_145535_347966.jpg,0,230,4,250,Car,#b7bab4,
2025-06-01T14:55:35.347966,2025-06-01T14:55:35.347966,truck_20250601_145535_347966.jpg,267,92,316,120,Truck,#6484b6,
2025-06-01T14:55:35.569016,2025-06-01T14:55:35.569016,car_20250601_145535_569016.jpg,212,190,288,280,Car,#787973,
2025-06-01T14:55:35.569016,2025-06-01T14:55:35.569016,car_20250601_145535_569016.jpg,49,101,93,136,Car,#4d4c4e,
2025-06-01T14:55:35.569016,2025-06-01T14:55:35.569016,car_20250601_145535_569016.jpg,132,109,162,134,Car,#5b5347,
2025-06-01T14:55:35.569016,2025-06-01T14:55:35.569016,truck_20250601_145535_569016.jpg,246,75,297,99,Truck,#405887,
2025-06-01T14:55:35.569016,2025-06-01T14:55:35.569016,car_20250601_145535_569016.jpg,0,108,17,133,Car,#353a3d,
2025-06-01T14:55:35.347966,2025-06-01T14:55:35.947101,car_20250601_145535_347966.jpg,242,205,319,293,Car,#adb4b1,
2025-06-01T14:55:35.347966,2025-06-01T14:55:35.947101,car_20250601_145535_347966.jpg,160,127,190,151,Car,#847e70,
2025-06-01T14:55:35.347966,2025-06-01T14:55:35.947101,car_20250601_145535_347966.jpg,0,132,49,161,Car,#66747e,
2025-06-01T14:55:35.347966,2025-06-01T14:55:35.947101,car_20250601_145535_347966.jpg,80,120,122,156,Car,#73747a,
2025-06-01T14:55:35.759058,2025-06-01T14:55:35.759058,car_20250601_145535_759058.jpg,142,128,171,153,Car,#554c40,
2025-06-01T14:55:35.947101,2025-06-01T14:55:35.947101,car_20250601_145535_947101.jpg,0,230,10,264,Car,#666764,
2025-06-01T14:55:35.347966,2025-06-01T14:55:36.156149,car_20250601_145535_347966.jpg,446,174,573,263,Car,#b6a092,
2025-06-01T14:55:36.156149,2025-06-01T14:55:36.156149,car_20250601_145536_156149.jpg,261,192,338,282,Car,#73716a,
2025-06-01T14:55:36.156149,2025-06-01T14:55:36.156149,car_20250601_145536_156149.jpg,180,115,209,140,Car,#564a3e,
2025-06-01T14:55:36.156149,2025-06-01T14:55:36.156149,car_20250601_145536_156149.jpg,100,108,142,144,Car,#474344,
2025-06-01T14:55:36.156149,2025-06-01T14:55:36.156149,car_20250601_145536_156149.jpg,20,115,69,149,Car,#393c3e,
2025-06-01T14:55:36.156149,2025-06-01T14:55:36.156149,car_20250601_145536_156149.jpg,0,219,30,275,Car,#545556,
2025-06-01T14:55:35.759058,2025-06-01T14:55:36.353192,car_20250601_145535_759058.jpg,61,115,110,147,Car,#474446,
2025-06-01T14:55:36.353192,2025-06-01T14:55:36.353192,car_20250601_145536_353192.jpg,488,172,618,263,Car,#756155,
2025-06-01T14:55:36.353192,2025-06-01T14:55:36.353192,car_20250601_145536_353192.jpg,0,216,72,300,Car,#5f5c59,
2025-06-01T14:55:36.353192,2025-06-01T14:55:36.353192,car_20250601_145536_353192.jpg,300,190,378,280,Car,#73726b,
2025-06-01T14:55:36.353192,2025-06-01T14:55:36.353192,car_20250601_145536_353192.jpg,219,112,247,136,Car,#594c3f,
2025-06-01T14:55:36.353192,2025-06-01T14:55:36.353192,car_20250601_145536_353192.jpg,139,105,181,142,Car,#474243,
2025-06-01T14:55:36.353192,2025-06-01T14:55:36.353192,car_20250601_145536_353192.jpg,0,105,62,151,Car,#393434,
2025-06-01T14:55:36.353192,2025-06-01T14:55:36.353192,truck_20250601_145536_353192.jpg,330,74,382,98,Truck,#3e507d,
2025-06-01T14:55:36.540236,2025-06-01T14:55:36.540236,car_20250601_145536_540236.jpg,498,143,629,236,Car,#756155,
2025-06-01T14:55:36.540236,2025-06-01T14:55:36.540236,car_20250601_145536_540236.jpg,309,162,387,252,Car,#73716a,
2025-06-01T14:55:36.540236,2025-06-01T14:55:36.540236,car_20250601_145536_540236.jpg,0,189,81,273,Car,#615e5a,
2025-06-01T14:55:36.540236,2025-06-01T14:55:36.540236,car_20250601_145536_540236.jpg,149,76,190,114,Car,#464243,
2025-06-01T14:55:36.540236,2025-06-01T14:55:36.540236,car_20250601_145536_540236.jpg,69,86,119,119,Car,#3a3c3f,
2025-06-01T14:55:36.540236,2025-06-01T14:55:36.540236,car_20250601_145536_540236.jpg,229,83,258,108,Car,#554a3f,
2025-06-01T14:55:36.540236,2025-06-01T14:55:36.540236,truck_20250601_145536_540236.jpg,341,43,392,70,Truck,#3c4d77,
2025-06-01T14:55:36.540236,2025-06-01T14:55:36.540236,car_20250601_145536_540236.jpg,7,76,69,124,Car,#393434,
2025-06-01T14:55:36.733279,2025-06-01T14:55:36.733279,car_20250601_145536_733279.jpg,340,121,419,212,Car,#707270,
2025-06-01T14:55:36.733279,2025-06-01T14:55:36.733279,car_20250601_145536_733279.jpg,180,33,224,71,Car,#444345,
2025-06-01T14:55:36.733279,2025-06-01T14:55:36.733279,car_20250601_145536_733279.jpg,260,40,291,66,Car,#504a41,
2025-06-01T14:55:36.733279,2025-06-01T14:55:36.733279,car_20250601_145536_733279.jpg,39,31,106,79,Car,#363435,
2025-06-01T14:55:36.733279,2025-06-01T14:55:36.733279,car_20250601_145536_733279.jpg,102,42,150,76,Car,#3a3f43,
2025-06-01T14:55:37.126367,2025-06-01T14:55:37.962376,car_20250601_145537_126367.jpg,222,41,263,80,Car,#434246,
2025-06-01T14:55:37.126367,2025-06-01T14:55:37.962376,car_20250601_145537_126367.jpg,144,52,192,88,Car,#373d43,
2025-06-01T14:55:36.918320,2025-06-01T14:55:38.192427,car_20250601_145536_918320.jpg,224,35,266,74,Car,#444348,
2025-06-01T14:55:36.918320,2025-06-01T14:55:38.192427,car_20250601_145536_918320.jpg,146,46,194,80,Car,#393f45,
2025-06-01T14:55:36.918320,2025-06-01T14:55:38.192427,car_20250601_145536_918320.jpg,84,36,146,85,Car,#363437,
2025-06-01T14:55:37.126367,2025-06-01T14:55:38.192427,car_20250601_145537_126367.jpg,304,42,334,68,Car,#4e4942,
2025-06-01T14:55:38.410508,2025-06-01T14:55:38.410508,car_20250601_145538_410508.jpg,187,4,233,45,Car,#424447,
2025-06-01T14:55:38.410508,2025-06-01T14:55:38.410508,car_20250601_145538_410508.jpg,269,10,299,39,Car,#4c4a44,
2025-06-01T14:55:38.410508,2025-06-01T14:55:38.410508,car_20250601_145538_410508.jpg,104,19,158,53,Car,#3c454b,
2025-06-01T14:55:38.410508,2025-06-01T14:55:38.410508,car_20250601_145538_410508.jpg,43,8,110,57,Car,#3b3c3f,
2025-06-01T14:55:38.647505,2025-06-01T14:55:38.647505,car_20250601_145538_647505.jpg,555,20,639,119,Car,#605550,
2025-06-01T14:55:38.410508,2025-06-01T14:55:38.886559,car_20250601_145538_410508.jpg,372,85,447,183,Car,#686e70,
2025-06-01T14:55:38.886559,2025-06-01T14:55:38.886559,car_20250601_145538_886559.jpg,209,0,254,21,Car,#47474b,
2025-06-01T14:55:38.886559,2025-06-01T14:55:38.886559,car_20250601_145538_886559.jpg,122,0,176,23,Car,#3d484e,
2025-06-01T14:55:38.886559,2025-06-01T14:55:38.886559,car_20250601_145538_886559.jpg,295,0,326,20,Car,#504a40,
2025-06-01T14:55:38.886559,2025-06-01T14:55:38.886559,car_20250601_145538_886559.jpg,51,0,117,25,Car,#393b3f,
2025-06-01T14:55:39.101749,2025-06-01T14:55:39.101749,car_20250601_145539_101749.jpg,551,116,639,207,Car,#625551,
2025-06-01T14:55:36.918320,2025-06-01T14:55:39.288791,car_20250601_145536_918320.jpg,552,109,639,199,Car,#736058,
2025-06-01T14:55:36.918320,2025-06-01T14:55:39.489688,car_20250601_145536_918320.jpg,28,128,154,212,Car,#706f6c,
2025-06-01T14:55:36.918320,2025-06-01T14:55:39.489688,car_20250601_145536_918320.jpg,304,29,333,54,Car,#504b44,
2025-06-01T14:55:37.126367,2025-06-01T14:55:39.489688,truck_20250601_145537_126367.jpg,415,0,466,20,Truck,#334c7d,
2025-06-01T14:55:39.101749,2025-06-01T14:55:39.489688,car_20250601_145539_101749.jpg,225,18,267,55,Car,#424348,
2025-06-01T14:55:39.101749,2025-06-01T14:55:39.489688,car_20250601_145539_101749.jpg,145,25,194,58,Car,#384045,
2025-06-01T14:55:36.733279,2025-06-01T14:55:39.684733,car_20250601_145536_733279.jpg,28,114,154,201,Car,#6d6b67,
2025-06-01T14:55:36.733279,2025-06-01T14:55:39.684733,car_20250601_145536_733279.jpg,556,88,639,178,Car,#705e55,
2025-06-01T14:55:36.918320,2025-06-01T14:55:39.684733,car_20250601_145536_918320.jpg,377,97,447,188,Car,#6b7072,
2025-06-01T14:55:39.101749,2025-06-01T14:55:39.684733,truck_20250601_145539_101749.jpg,79,0,143,46,Truck,#373538,
2025-06-01T14:55:39.684733,2025-06-01T14:55:39.684733,car_20250601_145539_684733.jpg,144,10,193,43,Car,#373e44,
2025-06-01T14:55:39.684733,2025-06-01T14:55:39.684733,car_20250601_145539_684733.jpg,224,3,266,42,Car,#414347,
2025-06-01T14:55:39.684733,2025-06-01T14:55:39.684733,car_20250601_145539_684733.jpg,304,14,333,39,Car,#4d4943,
2025-06-01T14:55:38.410508,2025-06-01T14:55:54.101215,car_20250601_145538_410508.jpg,535,34,639,126,Car,#675a56,
2025-06-01T14:55:38.647505,2025-06-01T14:55:54.101215,car_20250601_145538_647505.jpg,5,69,132,158,Car,#636767,
2025-06-01T14:55:38.647505,2025-06-01T14:55:54.101215,car_20250601_145538_647505.jpg,359,47,428,138,Car,#61686b,
2025-06-01T14:55:54.298258,2025-06-01T14:55:54.298258,car_20250601_145554_298258.jpg,470,0,580,90,Car,#7c7b79,
2025-06-01T14:55:54.298258,2025-06-01T14:55:54.298258,car_20250601_145554_298258.jpg,0,72,59,163,Car,#9ea8a8,
2025-06-01T14:55:54.298258,2025-06-01T14:55:54.298258,car_20250601_145554_298258.jpg,290,28,365,118,Car,#939899,
2025-06-01T14:55:54.461295,2025-06-01T14:55:54.461295,car_20250601_145554_461295.jpg,208,15,290,107,Car,#949c9d,
2025-06-01T14:55:54.461295,2025-06-01T14:55:54.461295,car_20250601_145554_461295.jpg,388,0,504,61,Car,#827e7b,
2025-06-01T14:55:54.653338,2025-06-01T14:55:54.836379,car_20250601_145554_653338.jpg,375,0,458,22,Car,#818482,
2025-06-01T14:55:54.653338,2025-06-01T14:55:54.836379,car_20250601_145554_653338.jpg,156,0,244,87,Car,#9da8a8,
2025-06-01T14:58:23.973980,2025-06-01T14:58:25.676363,car_20250601_145823_973980.jpg,276,410,351,479,Car,#5c4d48,
2025-06-01T14:58:24.231039,2025-06-01T14:58:25.676363,car_20250601_145824_231039.jpg,181,0,257,60,Car,#312e32,
2025-06-01T14:58:25.391300,2025-06-01T14:58:25.676363,car_20250601_145825_391300.jpg,146,341,231,444,Car,#62676a,
2025-06-01T14:58:43.867876,2025-06-01T14:58:43.867876,car_20250601_145843_867876.jpg,146,285,246,399,Car,#c0bbb1,
2025-06-01T14:58:43.867876,2025-06-01T14:58:43.867876,car_20250601_145843_867876.jpg,583,226,639,325,Car,#c2ac9d,
2025-06-01T14:58:43.867876,2025-06-01T14:58:43.867876,car_20250601_145843_867876.jpg,275,129,314,157,Car,#827e81,
2025-06-01T14:58:44.221642,2025-06-01T14:58:44.221642,car_20250601_145844_221642.jpg,510,212,600,306,Car,#958376,
2025-06-01T14:58:44.221642,2025-06-01T14:58:44.221642,truck_20250601_145844_221642.jpg,86,97,140,153,Truck,#2e2829,
2025-06-01T14:58:44.221642,2025-06-01T14:58:44.221642,car_20250601_145844_221642.jpg,360,231,418,334,Car,#838983,
2025-06-01T14:58:44.221642,2025-06-01T14:58:44.221642,truck_20250601_145844_221642.jpg,215,94,252,137,Truck,#4a4748,
2025-06-01T14:58:44.221642,2025-06-01T14:58:44.221642,truck_20250601_145844_221642.jpg,287,97,313,129,Truck,#5c503d,
2025-06-01T14:58:44.221642,2025-06-01T14:58:44.221642,truck_20250601_145844_221642.jpg,142,107,186,145,Truck,#353d41,
2025-06-01T14:58:44.221642,2025-06-01T14:58:44.572702,car_20250601_145844_221642.jpg,63,278,154,385,Car,#90877d,
2025-06-01T14:58:44.572702,2025-06-01T14:58:44.572702,car_20250601_145844_572702.jpg,487,242,574,336,Car,#796a63,
2025-06-01T14:58:44.572702,2025-06-01T14:58:44.572702,truck_20250601_145844_572702.jpg,70,109,128,163,Truck,#211c1d,
2025-06-01T14:58:44.572702,2025-06-01T14:58:44.572702,truck_20250601_145844_572702.jpg,201,111,237,154,Truck,#383537,
2025-06-01T14:58:44.572702,2025-06-01T14:58:44.572702,truck_20250601_145844_572702.jpg,272,118,297,149,Truck,#493f30,
2025-06-01T14:58:44.572702,2025-06-01T14:58:44.572702,truck_20250601_145844_572702.jpg,130,121,172,159,Truck,#282e33,
2025-06-01T14:58:44.868974,2025-06-01T14:58:44.868974,car_20250601_145844_868974.jpg,6,365,69,407,Car,#6f6552,
2025-06-01T14:58:44.868974,2025-06-01T14:58:45.442273,truck_20250601_145844_868974.jpg,250,76,275,104,Truck,#463e33,
2025-06-01T14:58:44.868974,2025-06-01T14:58:46.662548,car_20250601_145844_868974.jpg,83,50,129,88,Car,#272e36,
2025-06-01T14:58:46.018403,2025-06-01T14:58:46.662548,truck_20250601_145846_018403.jpg,232,56,258,86,Truck,#443f36,
2025-06-01T14:58:46.980619,2025-06-01T14:58:46.980619,truck_20250601_145846_980619.jpg,149,35,188,79,Truck,#32353e,
2025-06-01T14:58:44.868974,2025-06-01T14:58:47.355703,car_20250601_145844_868974.jpg,425,185,507,281,Car,#786966,
2025-06-01T14:58:44.868974,2025-06-01T14:58:47.355703,car_20250601_145844_868974.jpg,0,206,81,314,Car,#746d6c,
2025-06-01T14:58:44.868974,2025-06-01T14:58:47.355703,car_20250601_145844_868974.jpg,275,190,328,297,Car,#656b6f,
2025-06-01T14:58:47.355703,2025-06-01T14:58:47.355703,truck_20250601_145847_355703.jpg,59,38,106,77,Truck,#252f3a,
2025-06-01T14:58:47.355703,2025-06-01T14:58:47.355703,truck_20250601_145847_355703.jpg,135,31,176,77,Truck,#32343d,
2025-06-01T14:58:44.868974,2025-06-01T14:58:47.649770,truck_20250601_145844_868974.jpg,7,41,59,85,Truck,#201c1f,
2025-06-01T14:58:47.649770,2025-06-01T14:58:47.649770,car_20250601_145847_649770.jpg,0,228,29,312,Car,#474b54,
2025-06-01T14:58:47.649770,2025-06-01T14:58:47.649770,truck_20250601_145847_649770.jpg,92,35,137,85,Truck,#333640,
2025-06-01T14:58:44.868974,2025-06-01T14:58:48.253906,truck_20250601_145844_868974.jpg,167,47,199,85,Truck,#36353b,
2025-06-01T14:58:47.970843,2025-06-01T14:58:48.253906,car_20250601_145847_970843.jpg,241,221,300,339,Car,#59646b,
2025-06-01T14:58:47.970843,2025-06-01T14:58:47.970843,truck_20250601_145847_970843.jpg,159,59,191,97,Truck,#444039,
2025-06-01T14:58:46.980619,2025-06-01T14:58:48.546972,truck_20250601_145846_980619.jpg,82,22,131,77,Truck,#252e3a,
2025-06-01T14:58:47.649770,2025-06-01T14:58:48.546972,car_20250601_145847_649770.jpg,422,215,510,321,Car,#6f6667,
2025-06-01T14:58:47.649770,2025-06-01T14:58:48.546972,car_20250601_145847_649770.jpg,175,39,207,79,Car,#47423a,
2025-06-01T14:58:48.253906,2025-06-01T14:58:48.546972,truck_20250601_145848_253906.jpg,0,28,45,76,Truck,#232d38,
2025-06-01T14:58:48.826035,2025-06-01T14:58:49.950950,car_20250601_145848_826035.jpg,274,121,335,240,Car,#5a646b,
2025-06-01T14:58:50.594867,2025-06-01T14:58:51.472989,car_20250601_145850_594867.jpg,461,137,548,242,Car,#655c5d,
2025-06-01T14:58:50.594867,2025-06-01T14:58:51.190925,car_20250601_145850_594867.jpg,0,170,60,290,Car,#4f4d52,
2025-06-01T14:58:50.900936,2025-06-01T14:58:51.472989,car_20250601_145850_900936.jpg,288,144,347,263,Car,#576268,
2025-06-01T14:58:59.070399,2025-06-01T14:58:59.070399,car_20250601_145859_070399.jpg,135,0,180,19,Car,#3b3e47,
2025-06-01T14:58:48.826035,2025-06-01T14:58:59.936594,car_20250601_145848_826035.jpg,476,154,562,258,Car,#675f60,
2025-06-01T14:58:48.826035,2025-06-01T14:58:59.936594,car_20250601_145848_826035.jpg,0,180,81,300,Car,#41464f,
2025-06-01T14:58:53.515150,2025-06-01T14:58:59.936594,car_20250601_145853_515150.jpg,306,160,364,277,Car,#566168,
2025-06-01T14:59:00.287673,2025-06-01T14:59:00.287673,car_20250601_145900_287673.jpg,500,211,591,324,Car,#655e62,
2025-06-01T14:59:00.287673,2025-06-01T14:59:00.287673,car_20250601_145900_287673.jpg,3,238,109,372,Car,#656265,
2025-06-01T14:59:00.581741,2025-06-01T14:59:01.507948,truck_20250601_145900_581741.jpg,21,58,95,127,Truck,#1f1b1f,
2025-06-01T14:59:00.581741,2025-06-01T14:59:01.507948,car_20250601_145900_581741.jpg,353,249,412,368,Car,#576066,
2025-06-01T14:59:00.581741,2025-06-01T14:59:01.507948,truck_20250601_145900_581741.jpg,96,75,151,124,Truck,#252e37,
2025-06-01T14:59:00.581741,2025-06-01T14:59:01.507948,car_20250601_145900_581741.jpg,187,67,234,121,Car,#36363d,
2025-06-01T14:59:00.581741,2025-06-01T14:59:01.507948,truck_20250601_145900_581741.jpg,278,79,309,118,Truck,#484035,
2025-06-01T14:59:00.581741,2025-06-01T14:59:01.828020,car_20250601_145900_581741.jpg,0,291,104,416,Car,#645f60,
2025-06-01T14:59:01.828020,2025-06-01T14:59:01.828020,car_20250601_145901_828020.jpg,337,267,399,390,Car,#545d63,
2025-06-01T14:59:01.828020,2025-06-01T14:59:01.828020,truck_20250601_145901_828020.jpg,0,70,65,140,Truck,#1f1a1d,
2025-06-01T14:59:01.828020,2025-06-01T14:59:01.828020,truck_20250601_145901_828020.jpg,166,79,215,134,Truck,#36373f,
2025-06-01T14:59:01.828020,2025-06-01T14:59:01.828020,car_20250601_145901_828020.jpg,72,88,129,137,Car,#262e38,
2025-06-01T14:59:01.828020,2025-06-01T14:59:01.828020,car_20250601_145901_828020.jpg,260,91,293,132,Car,#494136,
2025-06-01T14:59:00.581741,2025-06-01T14:59:02.137089,car_20250601_145900_581741.jpg,493,262,602,379,Car,#655b5d,
2025-06-01T14:59:02.137089,2025-06-01T14:59:02.137089,car_20250601_145902_137089.jpg,300,280,370,411,Car,#555d62,
2025-06-01T14:59:02.137089,2025-06-01T14:59:02.137089,car_20250601_145902_137089.jpg,8,101,66,154,Car,#252e38,
2025-06-01T14:59:02.137089,2025-06-01T14:59:02.137089,truck_20250601_145902_137089.jpg,107,86,158,147,Truck,#35363d,
2025-06-01T14:59:02.137089,2025-06-01T14:59:02.137089,car_20250601_145902_137089.jpg,0,317,50,448,Car,#454346,
2025-06-01T14:59:02.137089,2025-06-01T14:59:02.137089,truck_20250601_145902_137089.jpg,208,99,242,140,Truck,#484134,
2025-06-01T14:59:02.448159,2025-06-01T14:59:02.448159,truck_20250601_145902_448159.jpg,116,149,166,209,Truck,#35363c,
2025-06-01T14:59:02.448159,2025-06-01T14:59:02.448159,truck_20250601_145902_448159.jpg,214,157,248,200,Truck,#474034,
2025-06-01T14:59:02.448159,2025-06-01T14:59:03.095305,car_20250601_145902_448159.jpg,336,333,411,466,Car,#535c62,
2025-06-01T14:59:02.774233,2025-06-01T14:59:03.095305,truck_20250601_145902_774233.jpg,142,146,190,205,Truck,#34353b,
2025-06-01T14:59:02.774233,2025-06-01T14:59:03.095305,car_20250601_145902_774233.jpg,45,160,102,215,Car,#232c35,
2025-06-01T14:59:02.774233,2025-06-01T14:59:03.095305,truck_20250601_145902_774233.jpg,239,152,273,195,Truck,#484134,
2025-06-01T14:59:02.774233,2025-06-01T14:59:03.095305,truck_20250601_145902_774233.jpg,0,148,34,219,Truck,#171519,
2025-06-01T14:59:03.391371,2025-06-01T14:59:03.391371,truck_20250601_145903_391371.jpg,0,162,67,237,Truck,#1d191d,
2025-06-01T14:59:03.391371,2025-06-01T14:59:03.391371,truck_20250601_145903_391371.jpg,167,154,215,213,Truck,#35363c,
2025-06-01T14:59:03.391371,2025-06-01T14:59:03.391371,truck_20250601_145903_391371.jpg,263,158,297,200,Truck,#484134,
2025-06-01T14:59:03.391371,2025-06-01T14:59:03.391371,car_20250601_145903_391371.jpg,71,171,127,226,Car,#222b35,
2025-06-01T14:59:03.710444,2025-06-01T14:59:03.710444,car_20250601_145903_710444.jpg,188,158,236,217,Car,#34353b,
2025-06-01T14:59:03.710444,2025-06-01T14:59:03.710444,car_20250601_145903_710444.jpg,94,177,148,231,Car,#212a33,
2025-06-01T14:59:03.710444,2025-06-01T14:59:03.710444,car_20250601_145903_710444.jpg,284,159,318,203,Car,#453e32,
2025-06-01T14:59:03.710444,2025-06-01T14:59:03.710444,truck_20250601_145903_710444.jpg,17,170,87,244,Truck,#1d191d,
2025-06-01T14:59:04.026514,2025-06-01T14:59:04.026514,car_20250601_145904_026514.jpg,282,139,316,182,Car,#463f32,
2025-06-01T14:59:03.391371,2025-06-01T14:59:04.346586,car_20250601_145903_391371.jpg,35,358,136,479,Car,#534f50,
2025-06-01T14:59:04.346586,2025-06-01T14:59:04.346586,car_20250601_145904_346586.jpg,274,130,308,172,Car,#484033,
2025-06-01T14:59:04.677660,2025-06-01T14:59:04.677660,truck_20250601_145904_677660.jpg,64,139,118,193,Truck,#222b34,
2025-06-01T14:59:04.677660,2025-06-01T14:59:05.606871,car_20250601_145904_677660.jpg,165,133,213,192,Car,#34343a,
2025-06-01T14:59:06.498070,2025-06-01T14:59:06.498070,car_20250601_145906_498070.jpg,260,131,294,174,Car,#473f32,
2025-06-01T14:59:02.448159,2025-06-01T14:59:08.284472,car_20250601_145902_448159.jpg,561,279,639,396,Car,#615859,
2025-06-01T14:59:02.448159,2025-06-01T14:59:08.284472,truck_20250601_145902_448159.jpg,0,138,70,213,Truck,#242c36,
2025-06-01T14:59:02.774233,2025-06-01T14:59:08.284472,car_20250601_145902_774233.jpg,25,353,128,479,Car,#4d4849,
2025-06-01T14:59:03.391371,2025-06-01T14:59:08.284472,car_20250601_145903_391371.jpg,366,306,443,435,Car,#555f65,
2025-06-01T14:59:04.026514,2025-06-01T14:59:08.284472,car_20250601_145904_026514.jpg,170,131,217,190,Car,#34353b,
2025-06-01T14:59:04.026514,2025-06-01T14:59:08.284472,car_20250601_145904_026514.jpg,76,149,130,201,Car,#222b34,
2025-06-01T14:59:04.677660,2025-06-01T14:59:08.284472,truck_20250601_145904_677660.jpg,266,142,299,179,Truck,#473f32,
2025-06-01T15:00:49.578053,2025-06-01T15:00:49.578053,car_20250601_150049_578053.jpg,74,328,203,383,Car,#cdd9e4,
2025-06-01T15:00:49.578053,2025-06-01T15:00:49.578053,car_20250601_150049_578053.jpg,324,321,430,366,Car,#f2b9a1,
2025-06-01T15:00:49.578053,2025-06-01T15:00:49.578053,car_20250601_150049_578053.jpg,0,343,34,382,Car,#a39e9b,
2025-06-01T15:00:49.778099,2025-06-01T15:00:49.778099,truck_20250601_150049_778099.jpg,70,283,201,329,Truck,#bbc8e0,
2025-06-01T15:00:49.966141,2025-06-01T15:00:50.349227,car_20250601_150049_966141.jpg,91,232,221,288,Car,#8494b0,
2025-06-01T15:00:49.966141,2025-06-01T15:00:50.160184,car_20250601_150049_966141.jpg,0,230,34,276,Car,#6d6d6b,
2025-06-01T15:00:50.160184,2025-06-01T15:00:50.160184,car_20250601_150050_160184.jpg,332,221,441,266,Car,#a66e5b,
2025-06-01T15:00:50.349227,2025-06-01T15:00:50.349227,car_20250601_150050_349227.jpg,0,239,50,293,Car,#737069,
2025-06-01T15:00:50.349227,2025-06-01T15:00:50.349227,car_20250601_150050_349227.jpg,0,9,36,36,Car,#956b39,
2025-06-01T15:00:49.966141,2025-06-01T15:00:50.542271,car_20250601_150049_966141.jpg,361,243,470,289,Car,#b07663,
2025-06-01T15:00:50.542271,2025-06-01T15:00:50.542271,car_20250601_150050_542271.jpg,110,245,238,303,Car,#7d859c,
2025-06-01T15:00:50.542271,2025-06-01T15:00:50.542271,car_20250601_150050_542271.jpg,0,255,71,308,Car,#6c6963,
2025-06-01T15:00:50.542271,2025-06-01T15:00:50.542271,car_20250601_150050_542271.jpg,0,20,50,46,Car,#926432,
2025-06-01T15:00:50.733313,2025-06-01T15:00:50.733313,car_20250601_150050_733313.jpg,0,259,127,312,Car,#6f6b64,
